HR,acc_x,acc_y,acc_z,label
65.42,6.0,3.0,64.0,0
65.1,6.0,4.0,63.0,0
64.7,6.0,4.0,63.0,0
64.3,-1.0,4.0,63.0,0
63.73,-3.0,5.0,62.0,0
63.2,1.0,-3.0,62.0,0
62.55,18.0,1.0,60.0,0
61.9,8.0,2.0,63.0,0
61.37,-7.0,0.0,64.0,0
60.85,15.0,10.0,59.0,0
60.3,28.0,6.0,54.0,0
59.97,40.0,9.0,53.0,0
59.72,22.0,6.0,58.0,0
59.47,27.0,10.0,55.0,0
59.3,30.0,7.0,49.0,0
59.12,30.0,13.0,54.0,0
58.98,30.0,15.0,53.0,0
58.83,29.0,14.0,53.0,0
58.7,20.0,19.0,51.0,0
58.6,8.0,4.0,63.0,0
58.6,12.0,4.0,61.0,0
58.73,59.0,10.0,10.0,0
58.85,63.0,-7.0,1.0,0
58.9,62.0,-8.0,1.0,0
59.0,63.0,-4.0,1.0,0
59.2,75.0,-11.0,13.0,0
59.47,22.0,-70.0,13.0,0
59.72,24.0,-46.0,21.0,0
60.05,18.0,-66.0,10.0,0
60.48,26.0,-58.0,24.0,0
60.9,21.0,-43.0,10.0,0
61.37,23.0,-100.0,18.0,0
61.85,19.0,-59.0,-2.0,0
62.35,22.0,-62.0,12.0,0
62.88,44.0,-31.0,-2.0,0
63.45,92.0,29.0,2.0,0
64.07,84.0,-43.0,11.0,0
64.73,22.0,-62.0,2.0,0
65.38,18.0,-62.0,7.0,0
66.05,18.0,-60.0,-1.0,0
66.72,21.0,-60.0,12.0,0
67.38,22.0,-61.0,16.0,0
68.03,19.0,-59.0,10.0,0
68.67,18.0,-59.0,9.0,0
69.28,19.0,-59.0,10.0,0
69.92,19.0,-60.0,9.0,0
70.47,19.0,-59.0,10.0,0
71.07,18.0,-60.0,9.0,0
71.63,19.0,-59.0,9.0,0
72.32,19.0,-59.0,10.0,0
73.02,18.0,-59.0,8.0,0
73.73,19.0,-59.0,8.0,0
74.42,19.0,-59.0,8.0,0
75.17,19.0,-59.0,10.0,0
75.8,19.0,-59.0,9.0,0
76.33,18.0,-59.0,9.0,0
76.78,19.0,-59.0,9.0,0
77.27,18.0,-59.0,9.0,0
77.53,19.0,-59.0,10.0,0
77.83,19.0,-59.0,9.0,0
78.2,18.0,-60.0,10.0,0
78.6,18.0,-59.0,10.0,0
79.08,19.0,-59.0,10.0,0
79.58,20.0,-60.0,10.0,0
80.13,19.0,-60.0,9.0,0
80.67,18.0,-59.0,8.0,0
81.23,19.0,-59.0,9.0,0
81.8,18.0,-59.0,10.0,0
82.32,18.0,-59.0,11.0,0
82.85,18.0,-59.0,11.0,0
83.42,18.0,-60.0,10.0,0
83.77,18.0,-58.0,12.0,0
84.07,18.0,-59.0,12.0,0
84.38,19.0,-59.0,12.0,0
84.68,18.0,-59.0,11.0,0
85.03,19.0,-60.0,12.0,0
85.35,20.0,-60.0,12.0,0
85.65,19.0,-61.0,8.0,0
85.93,19.0,-59.0,9.0,0
86.22,19.0,-59.0,9.0,0
86.52,19.0,-59.0,9.0,0
86.82,19.0,-59.0,9.0,0
87.13,19.0,-59.0,10.0,0
87.47,19.0,-59.0,9.0,0
87.72,19.0,-60.0,9.0,0
87.85,19.0,-59.0,9.0,0
87.97,18.0,-60.0,8.0,0
88.2,18.0,-60.0,9.0,0
88.43,18.0,-59.0,9.0,0
88.65,19.0,-59.0,9.0,0
88.85,19.0,-59.0,9.0,0
89.03,19.0,-59.0,9.0,0
89.18,18.0,-59.0,10.0,0
89.23,18.0,-59.0,11.0,0
89.28,17.0,-59.0,9.0,0
89.32,19.0,-57.0,7.0,0
89.25,17.0,-44.0,16.0,0
89.13,27.0,-37.0,39.0,0
89.1,34.0,-38.0,36.0,0
89.08,35.0,-38.0,34.0,0
89.18,35.0,-37.0,35.0,0
89.33,34.0,-39.0,35.0,0
89.43,35.0,-39.0,34.0,0
89.8,35.0,-38.0,34.0,0
90.13,36.0,-38.0,34.0,0
90.47,35.0,-38.0,34.0,0
90.78,36.0,-38.0,35.0,0
91.02,35.0,-38.0,34.0,0
91.37,36.0,-38.0,34.0,0
91.73,36.0,-37.0,35.0,0
91.65,37.0,-37.0,34.0,0
91.5,36.0,-38.0,34.0,0
91.3,36.0,-38.0,33.0,0
91.08,35.0,-34.0,38.0,0
91.05,39.0,-35.0,35.0,0
91.1,39.0,-37.0,31.0,0
91.23,42.0,-34.0,31.0,0
91.32,40.0,-41.0,34.0,0
91.58,25.0,-37.0,41.0,0
91.8,37.0,-38.0,31.0,0
91.95,24.0,-37.0,42.0,0
92.08,45.0,-32.0,38.0,0
92.18,29.0,-19.0,50.0,0
92.27,52.0,-6.0,40.0,0
92.35,42.0,-10.0,42.0,0
92.4,42.0,-6.0,40.0,0
92.47,52.0,0.0,35.0,0
92.55,52.0,-4.0,26.0,0
92.6,41.0,-12.0,47.0,0
92.65,37.0,-20.0,47.0,0
92.72,31.0,-22.0,46.0,0
92.77,18.0,-28.0,51.0,0
92.8,19.0,-28.0,53.0,0
92.82,11.0,14.0,26.0,0
92.85,32.0,-12.0,50.0,0
92.8,35.0,-22.0,47.0,0
92.73,40.0,-24.0,44.0,0
92.7,15.0,-18.0,55.0,0
92.68,20.0,-22.0,55.0,0
92.7,34.0,-20.0,48.0,0
92.7,35.0,-23.0,46.0,0
92.65,35.0,-23.0,46.0,0
92.58,33.0,-25.0,46.0,0
92.52,34.0,-24.0,47.0,0
92.47,33.0,-24.0,47.0,0
92.32,33.0,-25.0,47.0,0
92.08,34.0,-24.0,47.0,0
91.73,34.0,-24.0,47.0,0
91.32,33.0,-25.0,46.0,0
90.93,34.0,-25.0,46.0,0
90.57,33.0,-25.0,46.0,0
90.23,34.0,-25.0,46.0,0
89.95,33.0,-25.0,47.0,0
89.75,34.0,-24.0,47.0,0
89.57,34.0,-24.0,47.0,0
89.42,33.0,-25.0,47.0,0
89.38,34.0,-24.0,47.0,0
89.35,35.0,-23.0,47.0,0
89.28,28.0,-27.0,48.0,0
89.17,29.0,-26.0,49.0,0
88.93,26.0,-26.0,50.0,0
88.68,26.0,-27.0,50.0,0
88.53,26.0,-27.0,50.0,0
88.08,25.0,-27.0,50.0,0
87.65,25.0,-27.0,50.0,0
87.18,24.0,-27.0,51.0,0
86.77,24.0,-27.0,51.0,0
86.43,25.0,-26.0,50.0,0
86.03,24.0,-27.0,50.0,0
85.53,25.0,-26.0,51.0,0
85.4,22.0,-27.0,51.0,0
85.32,22.0,-27.0,52.0,0
85.37,23.0,-27.0,51.0,0
85.38,23.0,-27.0,51.0,0
85.4,23.0,-27.0,51.0,0
85.33,23.0,-27.0,52.0,0
85.28,24.0,-26.0,52.0,0
85.27,25.0,-27.0,50.0,0
85.27,27.0,-26.0,50.0,0
85.25,27.0,-27.0,49.0,0
85.27,27.0,-26.0,50.0,0
85.28,25.0,-27.0,50.0,0
85.28,25.0,-27.0,50.0,0
85.27,26.0,-27.0,50.0,0
85.22,25.0,-27.0,50.0,0
85.18,26.0,-26.0,51.0,0
85.13,25.0,-26.0,51.0,0
85.07,25.0,-26.0,51.0,0
85.03,25.0,-26.0,50.0,0
84.98,25.0,-27.0,50.0,0
84.93,25.0,-26.0,50.0,0
84.92,25.0,-27.0,51.0,0
84.92,25.0,-27.0,50.0,0
84.93,23.0,-28.0,49.0,0
84.9,36.0,-13.0,54.0,0
84.92,12.0,-43.0,52.0,0
84.93,31.0,-20.0,50.0,0
84.9,26.0,-21.0,52.0,0
84.95,27.0,-19.0,53.0,0
84.98,28.0,-18.0,53.0,0
85.03,29.0,-19.0,52.0,0
85.13,29.0,-20.0,52.0,0
85.23,30.0,-20.0,51.0,0
85.33,30.0,-20.0,50.0,0
85.42,30.0,-20.0,51.0,0
85.47,31.0,-19.0,51.0,0
85.6,30.0,-20.0,51.0,0
85.72,30.0,-21.0,51.0,0
85.85,30.0,-21.0,50.0,0
86.0,31.0,-20.0,50.0,0
86.2,31.0,-21.0,49.0,0
86.4,31.0,-20.0,50.0,0
86.58,32.0,-20.0,49.0,0
86.78,32.0,-20.0,50.0,0
86.88,31.0,-20.0,50.0,0
87.0,31.0,-21.0,50.0,0
87.1,32.0,-20.0,50.0,0
87.18,31.0,-20.0,50.0,0
87.25,31.0,-20.0,50.0,0
87.32,32.0,-20.0,50.0,0
87.38,33.0,-19.0,50.0,0
87.42,32.0,-20.0,50.0,0
87.43,30.0,-21.0,50.0,0
87.47,32.0,-19.0,50.0,0
87.52,31.0,-19.0,50.0,0
87.57,31.0,-19.0,51.0,0
87.63,31.0,-18.0,51.0,0
87.68,30.0,-20.0,51.0,0
87.72,31.0,-19.0,50.0,0
87.77,31.0,-18.0,51.0,0
87.82,31.0,-19.0,50.0,0
87.88,32.0,-19.0,50.0,0
87.92,31.0,-18.0,50.0,0
87.93,31.0,-18.0,51.0,0
87.95,31.0,-19.0,51.0,0
88.07,31.0,-19.0,51.0,0
88.18,31.0,-18.0,51.0,0
88.28,31.0,-18.0,51.0,0
88.35,32.0,-18.0,50.0,0
88.43,32.0,-18.0,51.0,0
88.47,31.0,-18.0,50.0,0
88.48,32.0,-18.0,50.0,0
88.5,31.0,-17.0,51.0,0
88.52,31.0,-17.0,51.0,0
88.57,32.0,-17.0,51.0,0
88.62,32.0,-17.0,51.0,0
88.67,32.0,-17.0,51.0,0
88.72,32.0,-17.0,51.0,0
88.75,32.0,-17.0,51.0,0
88.78,31.0,-18.0,51.0,0
88.77,32.0,-17.0,51.0,0
88.68,31.0,-19.0,51.0,0
88.6,32.0,-18.0,51.0,0
88.5,31.0,-18.0,51.0,0
88.43,32.0,-18.0,50.0,0
88.4,38.0,-15.0,48.0,0
88.37,15.0,-21.0,57.0,0
88.28,18.0,-20.0,56.0,0
88.1,19.0,-19.0,56.0,0
87.88,24.0,-19.0,54.0,0
87.52,11.0,-20.0,60.0,0
87.08,17.0,-21.0,57.0,0
86.67,19.0,-20.0,58.0,0
86.23,19.0,-19.0,56.0,0
85.78,21.0,-19.0,55.0,0
85.47,21.0,-19.0,55.0,0
85.13,22.0,-19.0,55.0,0
84.78,22.0,-19.0,55.0,0
84.43,22.0,-19.0,55.0,0
84.0,22.0,-20.0,55.0,0
83.57,23.0,-19.0,55.0,0
83.12,23.0,-20.0,54.0,0
82.88,23.0,-19.0,55.0,0
82.65,23.0,-19.0,55.0,0
82.53,23.0,-19.0,54.0,0
82.4,23.0,-20.0,55.0,0
82.3,24.0,-19.0,54.0,0
82.2,23.0,-19.0,55.0,0
82.12,23.0,-19.0,54.0,0
82.03,24.0,-18.0,55.0,0
81.95,24.0,-18.0,55.0,0
81.9,24.0,-19.0,55.0,0
81.82,24.0,-18.0,55.0,0
81.73,33.0,-9.0,53.0,0
81.65,47.0,6.0,57.0,0
81.58,31.0,10.0,13.0,0
81.5,61.0,17.0,25.0,0
81.22,37.0,10.0,49.0,0
80.85,-11.0,10.0,60.0,0
80.57,-15.0,7.0,60.0,0
80.27,-8.0,6.0,61.0,0
79.97,5.0,5.0,61.0,0
79.68,49.0,0.0,39.0,0
79.43,51.0,-5.0,37.0,0
79.12,57.0,5.0,26.0,0
78.77,34.0,7.0,59.0,0
78.43,47.0,-19.0,34.0,0
78.07,55.0,-1.0,37.0,0
77.73,56.0,22.0,32.0,0
77.4,3.0,54.0,32.0,0
77.07,-8.0,56.0,31.0,0
77.13,-3.0,55.0,29.0,0
77.2,62.0,-9.0,24.0,0
77.28,37.0,-17.0,54.0,0
77.35,18.0,-31.0,51.0,0
77.47,10.0,-22.0,48.0,0
77.58,25.0,-28.0,57.0,0
77.73,25.0,-26.0,51.0,0
77.87,28.0,-25.0,50.0,0
78.03,28.0,-27.0,50.0,0
78.25,28.0,-26.0,50.0,0
78.58,29.0,-25.0,50.0,0
78.88,29.0,-26.0,48.0,0
79.2,29.0,-26.0,49.0,0
79.48,55.0,-19.0,21.0,0
79.73,18.0,42.0,40.0,0
80.0,-11.0,55.0,32.0,0
80.38,-17.0,55.0,28.0,0
80.7,-7.0,47.0,31.0,0
81.03,56.0,-15.0,27.0,0
81.57,42.0,-3.0,53.0,0
82.12,44.0,-1.0,27.0,0
82.67,46.0,-13.0,38.0,0
83.28,24.0,-65.0,22.0,0
83.85,52.0,-46.0,12.0,0
84.25,20.0,-58.0,-1.0,0
84.67,4.0,-53.0,13.0,0
85.3,20.0,-66.0,6.0,0
85.93,14.0,-48.0,31.0,0
86.62,38.0,-78.0,22.0,0
87.25,37.0,-40.0,32.0,0
87.85,52.0,-35.0,26.0,0
88.18,38.0,-33.0,-6.0,0
88.55,20.0,-63.0,-19.0,0
88.82,-14.0,-52.0,-28.0,0
89.1,33.0,-39.0,35.0,0
89.4,16.0,-12.0,57.0,0
89.7,23.0,-32.0,49.0,0
89.95,55.0,5.0,56.0,0
90.18,35.0,-7.0,49.0,0
90.45,35.0,-6.0,51.0,0
90.7,34.0,-7.0,52.0,0
90.9,36.0,-6.0,51.0,0
91.15,36.0,-6.0,51.0,0
91.38,35.0,-6.0,51.0,0
91.6,34.0,-5.0,96.0,0
91.87,37.0,-7.0,50.0,0
92.28,37.0,-6.0,50.0,0
92.87,37.0,-6.0,50.0,0
93.37,37.0,-6.0,50.0,0
93.92,37.0,-6.0,50.0,0
94.22,37.0,-6.0,50.0,0
94.45,37.0,-6.0,50.0,0
94.57,37.0,-6.0,50.0,0
94.73,37.0,-6.0,50.0,0
94.88,37.0,-6.0,50.0,0
95.02,37.0,-6.0,50.0,0
95.18,37.0,-6.0,50.0,0
95.35,37.0,-6.0,50.0,0
95.55,37.0,-5.0,50.0,0
95.8,37.0,-6.0,50.0,0
95.63,55.0,-20.0,43.0,0
95.45,70.0,-5.0,-8.0,0
95.28,54.0,-24.0,14.0,0
95.17,51.0,-1.0,6.0,0
95.1,71.0,-3.0,32.0,0
94.97,27.0,-15.0,65.0,0
94.82,45.0,8.0,-55.0,0
94.7,48.0,-16.0,33.0,0
94.57,38.0,34.0,-23.0,0
94.42,32.0,-52.0,37.0,0
94.13,25.0,36.0,-6.0,0
93.82,20.0,-30.0,48.0,0
93.48,31.0,-22.0,47.0,2
93.2,9.0,51.0,24.0,2
92.9,44.0,35.0,11.0,2
92.55,24.0,-28.0,49.0,2
92.18,37.0,-26.0,47.0,2
91.88,33.0,34.0,3.0,2
91.58,29.0,-32.0,45.0,2
91.27,15.0,-25.0,53.0,2
91.12,45.0,17.0,-35.0,2
90.95,41.0,16.0,-12.0,2
90.7,57.0,-22.0,-13.0,2
90.47,48.0,-12.0,38.0,2
90.37,14.0,13.0,46.0,2
90.38,36.0,-29.0,43.0,2
90.2,36.0,-33.0,41.0,2
90.03,29.0,-37.0,42.0,2
89.85,30.0,-37.0,41.0,2
89.67,33.0,-33.0,43.0,2
89.57,33.0,-34.0,42.0,2
89.52,34.0,-34.0,43.0,2
89.52,31.0,-35.0,40.0,2
89.53,42.0,-28.0,42.0,2
89.52,50.0,13.0,-36.0,2
89.4,62.0,-10.0,1.0,2
89.25,63.0,-6.0,12.0,2
89.15,83.0,-15.0,12.0,2
89.07,35.0,6.0,-8.0,2
88.95,61.0,-16.0,-6.0,2
88.85,59.0,-20.0,-8.0,2
88.83,59.0,-19.0,-8.0,2
88.73,59.0,-19.0,-10.0,2
88.58,60.0,-19.0,-10.0,2
88.43,38.0,32.0,8.0,2
88.22,57.0,-19.0,-6.0,2
88.03,56.0,-12.0,-9.0,2
87.77,61.0,-12.0,-8.0,2
87.37,61.0,-16.0,-4.0,2
86.97,61.0,-14.0,-5.0,2
86.83,10.0,45.0,-4.0,2
86.75,62.0,-15.0,-19.0,2
86.77,10.0,34.0,17.0,2
86.75,69.0,-10.0,-2.0,2
86.75,61.0,-6.0,-8.0,2
86.68,62.0,-11.0,-8.0,2
86.63,64.0,-11.0,-8.0,2
86.55,50.0,21.0,63.0,2
86.45,100.0,-10.0,18.0,2
86.32,51.0,13.0,27.0,2
86.23,63.0,-13.0,-9.0,2
86.12,58.0,-16.0,-15.0,2
85.95,60.0,-12.0,-13.0,2
85.85,55.0,-6.0,0.0,2
85.6,38.0,28.0,12.0,2
85.45,28.0,-17.0,48.0,2
85.3,30.0,-18.0,54.0,2
85.12,64.0,-14.0,61.0,2
84.95,30.0,-24.0,49.0,2
84.75,28.0,-38.0,41.0,2
84.6,66.0,-35.0,42.0,2
84.5,67.0,-16.0,14.0,2
84.38,55.0,-29.0,8.0,2
84.23,53.0,-32.0,16.0,2
84.12,53.0,-33.0,16.0,2
83.97,56.0,-29.0,2.0,2
83.83,55.0,-30.0,-2.0,2
83.68,58.0,-25.0,1.0,2
83.57,56.0,-29.0,21.0,2
83.4,54.0,-28.0,11.0,2
83.05,55.0,-30.0,1.0,2
82.7,57.0,-30.0,7.0,2
82.42,56.0,-31.0,4.0,2
82.28,55.0,-30.0,8.0,2
82.15,53.0,-22.0,32.0,2
81.87,21.0,-25.0,40.0,2
81.58,27.0,-36.0,44.0,2
81.28,23.0,-36.0,49.0,2
81.02,20.0,-30.0,50.0,2
80.75,-28.0,12.0,27.0,2
80.38,21.0,-43.0,39.0,2
80.02,35.0,-34.0,42.0,2
79.55,63.0,-17.0,50.0,2
79.15,25.0,-36.0,49.0,2
78.75,24.0,-38.0,43.0,2
78.42,24.0,15.0,45.0,2
78.15,1.0,22.0,51.0,2
77.87,13.0,-13.0,28.0,2
77.58,29.0,-25.0,53.0,2
77.28,50.0,17.0,-25.0,2
76.97,28.0,-42.0,41.0,2
76.62,31.0,-37.0,34.0,2
76.25,32.0,-37.0,36.0,2
75.95,33.0,-30.0,42.0,2
75.65,43.0,-27.0,12.0,2
75.38,30.0,-40.0,36.0,2
75.13,34.0,-34.0,38.0,2
74.92,38.0,-31.0,24.0,2
74.83,26.0,-40.0,35.0,2
74.72,32.0,-37.0,43.0,2
74.58,29.0,-39.0,40.0,2
74.43,27.0,-41.0,38.0,2
74.25,28.0,-40.0,39.0,2
74.12,29.0,-38.0,40.0,2
74.0,31.0,-37.0,39.0,2
73.97,29.0,-38.0,39.0,2
73.97,26.0,-36.0,42.0,2
73.98,40.0,-36.0,38.0,2
74.03,57.0,-44.0,34.0,2
74.1,87.0,4.0,1.0,2
74.17,64.0,6.0,-38.0,2
74.23,31.0,-7.0,33.0,2
74.3,35.0,-30.0,48.0,2
74.2,10.0,1.0,56.0,2
74.15,39.0,10.0,23.0,2
74.07,59.0,-3.0,0.0,2
73.97,31.0,-36.0,38.0,2
73.85,31.0,-38.0,38.0,2
73.7,32.0,-39.0,38.0,2
73.55,38.0,-15.0,52.0,2
73.45,46.0,14.0,41.0,2
73.33,29.0,36.0,41.0,2
73.25,27.0,26.0,47.0,2
73.15,49.0,8.0,57.0,2
73.05,49.0,-18.0,51.0,2
73.03,26.0,-35.0,48.0,2
72.97,41.0,31.0,-13.0,2
72.9,40.0,16.0,-24.0,2
72.82,26.0,2.0,66.0,2
72.77,20.0,3.0,51.0,2
72.8,32.0,-37.0,62.0,2
72.87,24.0,-42.0,40.0,2
72.87,23.0,-44.0,39.0,2
72.77,24.0,5.0,22.0,2
72.68,21.0,-24.0,52.0,2
72.58,31.0,-24.0,51.0,2
72.63,33.0,-27.0,47.0,2
72.68,28.0,-19.0,51.0,2
72.7,40.0,39.0,23.0,2
72.83,47.0,28.0,36.0,2
73.0,51.0,12.0,39.0,2
73.13,41.0,16.0,-50.0,2
73.3,30.0,-20.0,57.0,2
73.45,33.0,-23.0,52.0,2
73.57,46.0,36.0,14.0,2
73.68,89.0,10.0,-15.0,2
73.75,37.0,26.0,32.0,2
73.8,53.0,9.0,-35.0,2
73.85,31.0,-42.0,38.0,2
73.97,30.0,-37.0,39.0,2
74.08,30.0,-42.0,35.0,2
74.2,25.0,-44.0,36.0,2
74.38,27.0,-43.0,37.0,2
74.58,28.0,-42.0,37.0,2
74.77,27.0,-42.0,37.0,2
74.92,27.0,-43.0,37.0,2
75.05,27.0,-42.0,38.0,2
75.15,26.0,-42.0,37.0,2
75.27,27.0,-42.0,38.0,2
75.4,26.0,-42.0,37.0,2
75.48,27.0,-42.0,38.0,2
75.57,27.0,-42.0,37.0,2
75.63,27.0,-42.0,37.0,2
75.7,25.0,-43.0,37.0,2
75.75,35.0,-33.0,40.0,2
75.77,27.0,10.0,-22.0,2
75.75,60.0,-16.0,-6.0,2
75.7,67.0,-12.0,-18.0,2
75.57,59.0,-19.0,-15.0,2
75.57,59.0,-22.0,-1.0,2
75.57,59.0,-23.0,0.0,2
75.63,32.0,14.0,60.0,2
75.87,60.0,29.0,47.0,2
76.15,36.0,31.0,-8.0,2
76.43,43.0,18.0,18.0,2
76.73,52.0,20.0,23.0,2
77.03,52.0,33.0,-30.0,2
77.35,-31.0,42.0,30.0,2
77.65,21.0,41.0,50.0,2
78.07,31.0,23.0,71.0,2
78.45,69.0,-13.0,-18.0,2
78.85,33.0,23.0,4.0,2
79.23,26.0,50.0,12.0,2
79.6,47.0,39.0,22.0,2
79.95,-20.0,34.0,34.0,2
80.23,-5.0,28.0,51.0,2
80.52,94.0,-8.0,6.0,2
80.83,60.0,-20.0,-12.0,2
81.15,59.0,-19.0,-11.0,2
81.38,57.0,-22.0,-8.0,2
81.58,32.0,13.0,-68.0,2
81.77,34.0,35.0,-38.0,2
81.93,42.0,15.0,-37.0,2
81.98,43.0,-16.0,43.0,2
82.05,44.0,-15.0,41.0,2
82.17,45.0,-20.0,41.0,2
82.15,36.0,-27.0,44.0,2
82.12,32.0,-32.0,43.0,2
82.1,30.0,-33.0,43.0,2
81.93,32.0,-32.0,45.0,2
81.8,25.0,-19.0,50.0,2
81.67,33.0,-31.0,43.0,2
81.5,30.0,-30.0,40.0,2
81.32,-3.0,38.0,18.0,2
81.17,26.0,-36.0,42.0,2
81.02,33.0,-39.0,37.0,2
81.07,33.0,-41.0,37.0,2
81.08,34.0,-39.0,35.0,2
81.08,36.0,-35.0,38.0,2
81.03,37.0,-36.0,35.0,2
80.98,35.0,-33.0,38.0,2
80.95,31.0,-38.0,34.0,2
80.92,34.0,-39.0,34.0,2
80.88,33.0,-41.0,34.0,2
80.85,32.0,-41.0,34.0,2
80.83,35.0,-39.0,33.0,2
80.85,35.0,-39.0,34.0,2
80.93,35.0,-39.0,34.0,2
81.02,34.0,-39.0,33.0,2
81.07,35.0,-39.0,34.0,2
81.17,32.0,-37.0,37.0,2
81.27,47.0,-15.0,11.0,2
81.52,-5.0,58.0,25.0,2
81.75,17.0,55.0,19.0,2
81.98,26.0,-16.0,61.0,2
82.38,28.0,-38.0,43.0,2
82.7,57.0,-5.0,25.0,2
83.0,28.0,-25.0,54.0,2
83.35,63.0,19.0,-6.0,2
83.57,22.0,-44.0,38.0,2
83.77,2.0,-5.0,41.0,2
83.93,24.0,-43.0,39.0,2
83.93,23.0,-44.0,39.0,2
83.88,31.0,-39.0,47.0,2
83.87,42.0,8.0,-39.0,2
83.83,32.0,-24.0,52.0,2
83.83,32.0,-38.0,38.0,2
83.85,32.0,-38.0,36.0,2
83.9,32.0,-40.0,37.0,2
83.92,30.0,-41.0,34.0,2
83.93,33.0,-40.0,35.0,2
83.98,33.0,-39.0,34.0,2
83.97,34.0,-37.0,36.0,2
84.03,36.0,-37.0,36.0,2
84.12,45.0,0.0,21.0,2
84.25,15.0,29.0,25.0,2
84.4,43.0,-13.0,50.0,2
84.43,76.0,4.0,31.0,2
84.47,58.0,-3.0,-3.0,2
84.58,36.0,11.0,87.0,2
84.7,38.0,25.0,33.0,2
84.8,34.0,-20.0,51.0,2
84.97,-32.0,22.0,-25.0,2
85.37,30.0,-28.0,49.0,2
85.83,31.0,-38.0,38.0,2
86.27,32.0,-40.0,40.0,2
86.7,30.0,8.0,45.0,2
87.15,64.0,0.0,25.0,2
87.57,31.0,-28.0,45.0,2
87.87,53.0,-52.0,70.0,2
88.17,33.0,-36.0,45.0,2
88.55,37.0,-35.0,36.0,2
88.95,39.0,-31.0,35.0,2
89.37,30.0,-39.0,35.0,2
89.82,37.0,-36.0,36.0,2
90.27,34.0,-37.0,36.0,2
90.53,33.0,-39.0,34.0,2
90.87,35.0,-38.0,35.0,2
91.23,35.0,-38.0,35.0,2
91.58,35.0,-38.0,35.0,2
91.92,34.0,-39.0,35.0,2
92.25,34.0,-39.0,35.0,2
92.57,33.0,-39.0,35.0,2
92.83,33.0,-39.0,35.0,2
93.08,34.0,-39.0,35.0,2
93.4,33.0,-39.0,35.0,2
93.73,34.0,-39.0,35.0,2
94.0,33.0,-40.0,35.0,2
93.88,33.0,-39.0,35.0,2
93.78,34.0,-39.0,35.0,2
93.68,33.0,-39.0,35.0,2
93.6,42.0,-34.0,32.0,2
93.4,39.0,-40.0,23.0,2
93.22,33.0,-47.0,26.0,2
93.05,33.0,-46.0,25.0,2
92.75,35.0,-46.0,27.0,2
92.52,34.0,-34.0,36.0,2
92.33,26.0,-42.0,35.0,2
92.13,25.0,-41.0,38.0,2
91.92,39.0,0.0,-61.0,2
91.7,40.0,-26.0,42.0,2
91.55,43.0,-11.0,46.0,2
91.42,42.0,17.0,-18.0,2
91.33,59.0,-12.0,-17.0,2
91.13,63.0,-8.0,-8.0,2
90.78,58.0,-16.0,14.0,2
90.4,70.0,2.0,7.0,2
90.02,-10.0,39.0,17.0,2
89.68,45.0,18.0,30.0,2
89.32,19.0,10.0,75.0,2
88.93,33.0,33.0,39.0,2
88.53,16.0,44.0,42.0,2
88.2,54.0,15.0,62.0,2
87.82,56.0,19.0,-43.0,2
87.45,31.0,-43.0,34.0,2
87.02,30.0,-22.0,49.0,2
86.55,59.0,11.0,-42.0,2
86.2,49.0,6.0,-32.0,2
85.85,32.0,9.0,65.0,2
85.52,24.0,43.0,35.0,2
85.18,22.0,22.0,3.0,2
84.88,32.0,-28.0,44.0,2
84.62,42.0,-35.0,36.0,2
84.23,65.0,-30.0,29.0,2
83.75,89.0,-36.0,26.0,2
83.3,43.0,-32.0,34.0,2
82.85,34.0,-30.0,43.0,2
82.45,59.0,-50.0,46.0,2
82.07,-3.0,-14.0,51.0,2
81.83,59.0,-26.0,-5.0,2
81.57,59.0,-24.0,-7.0,2
81.2,58.0,-26.0,-3.0,2
80.83,58.0,-25.0,-6.0,2
80.47,57.0,-26.0,-9.0,2
80.03,58.0,-24.0,-7.0,2
79.82,58.0,-25.0,-6.0,2
79.58,58.0,-24.0,-6.0,2
79.37,58.0,-24.0,-6.0,2
79.42,58.0,-24.0,-6.0,2
79.48,58.0,-24.0,-6.0,2
79.62,58.0,-24.0,-5.0,2
79.7,58.0,-24.0,-5.0,2
79.83,58.0,-24.0,-5.0,2
80.05,58.0,-24.0,-6.0,2
80.35,58.0,-24.0,-6.0,2
80.52,58.0,-24.0,-6.0,2
80.47,58.0,-24.0,-6.0,2
80.53,58.0,-24.0,-6.0,2
80.47,63.0,-23.0,6.0,2
80.42,39.0,-5.0,47.0,2
80.42,41.0,-9.0,47.0,2
80.45,42.0,-10.0,45.0,2
80.5,47.0,-9.0,41.0,2
80.57,42.0,-11.0,47.0,2
80.62,42.0,-8.0,46.0,2
80.67,42.0,-9.0,46.0,2
80.72,42.0,-9.0,46.0,2
80.75,42.0,-8.0,46.0,2
80.78,42.0,-9.0,46.0,2
80.8,42.0,-8.0,46.0,2
80.78,42.0,-8.0,46.0,2
80.6,42.0,-8.0,46.0,2
80.45,42.0,-8.0,46.0,2
80.32,42.0,-8.0,46.0,2
80.28,42.0,-8.0,46.0,2
80.42,42.0,-8.0,46.0,2
80.58,42.0,-8.0,46.0,2
80.75,42.0,-8.0,46.0,2
80.88,43.0,-8.0,45.0,2
81.02,42.0,-8.0,46.0,2
81.18,42.0,-8.0,45.0,2
81.33,43.0,-8.0,45.0,2
81.47,42.0,-8.0,45.0,2
81.6,42.0,-8.0,46.0,2
81.72,42.0,-8.0,46.0,2
81.88,43.0,-8.0,45.0,2
